Time(s), Pan(degree), Tilt(degree), Signal Strength
1559.73,110.0,42.0,304.0
1559.93,111.0,42.0,302.0
1560.13,112.0,42.0,298.0
1560.33,113.0,42.0,295.0
1560.54,114.0,42.0,292.0
1560.74,115.0,42.0,291.0
1560.94,116.0,42.0,292.0
1561.14,117.0,42.0,293.0
1561.34,118.0,42.0,293.0
1561.54,119.0,42.0,295.0
1561.74,120.0,42.0,301.0
1561.94,121.0,42.0,304.0
1562.14,122.0,42.0,309.0
1562.34,123.0,42.0,312.0
1562.55,124.0,42.0,313.0
1562.75,125.0,42.0,312.0
1562.95,126.0,42.0,312.0
1563.15,127.0,42.0,311.0
1563.35,128.0,42.0,310.0
1563.55,129.0,42.0,310.0
1563.75,130.0,42.0,309.0
1563.95,131.0,42.0,308.0
1564.15,132.0,42.0,307.0
1564.36,133.0,42.0,305.0
1564.56,134.0,42.0,304.0
1564.76,135.0,42.0,301.0
1564.96,136.0,42.0,297.0
1565.16,137.0,42.0,293.0
1565.36,138.0,42.0,291.0
1565.56,139.0,42.0,294.0
1565.76,140.0,42.0,296.0
1565.96,141.0,42.0,302.0
1566.17,142.0,42.0,305.0
1566.37,143.0,42.0,308.0
1566.57,144.0,42.0,313.0
1566.77,145.0,42.0,316.0
1566.97,146.0,42.0,316.0
1567.17,147.0,42.0,316.0
1567.37,148.0,42.0,315.0
1567.57,149.0,42.0,313.0
1567.77,150.0,42.0,312.0
1567.98,151.0,42.0,310.0
1568.18,152.0,42.0,308.0
1568.38,153.0,42.0,306.0
1568.58,154.0,42.0,305.0
1568.78,155.0,42.0,303.0
1568.98,156.0,42.0,297.0
1569.18,157.0,42.0,292.0
1569.38,158.0,42.0,292.0
1569.58,159.0,42.0,293.0
1569.79,160.0,42.0,294.0
1569.99,161.0,42.0,297.0
1570.19,162.0,42.0,302.0
1570.39,163.0,42.0,308.0
1570.59,164.0,42.0,312.0
1570.79,165.0,42.0,314.0
1570.99,166.0,42.0,313.0
1571.19,167.0,42.0,312.0
1571.39,168.0,42.0,311.0
1571.59,169.0,42.0,310.0
1571.8,170.0,42.0,309.0
1572.0,171.0,42.0,308.0
1572.2,172.0,42.0,306.0
1572.4,173.0,42.0,304.0
1572.6,174.0,42.0,303.0
1572.8,175.0,42.0,298.0
1573.0,176.0,42.0,294.0
1573.2,177.0,42.0,291.0
1573.41,178.0,42.0,292.0
1573.61,179.0,42.0,294.0
1573.81,180.0,42.0,296.0
1574.01,181.0,43.0,300.0
1574.21,180.0,43.0,305.0
1574.41,179.0,43.0,311.0
1574.61,178.0,43.0,315.0
1574.81,177.0,43.0,315.0
1575.01,176.0,43.0,315.0
1575.21,175.0,43.0,314.0
1575.42,174.0,43.0,313.0
1575.62,173.0,43.0,312.0
1575.82,172.0,43.0,312.0
1576.02,171.0,43.0,310.0
1576.22,170.0,43.0,309.0
1576.42,169.0,43.0,308.0
1576.62,168.0,43.0,306.0
1576.82,167.0,43.0,302.0
1577.03,166.0,43.0,298.0
1577.23,165.0,43.0,295.0
1577.43,164.0,43.0,295.0
1577.63,163.0,43.0,296.0
1577.83,162.0,43.0,297.0
1578.03,161.0,43.0,298.0
1578.23,160.0,43.0,303.0
1578.43,159.0,43.0,308.0
1578.63,158.0,43.0,312.0
1578.83,157.0,43.0,315.0
1579.04,156.0,43.0,314.0
1579.24,155.0,43.0,313.0
1579.44,154.0,43.0,312.0
1579.64,153.0,43.0,311.0
1579.84,152.0,43.0,310.0
1580.04,151.0,43.0,310.0
1580.24,150.0,43.0,309.0
1580.44,149.0,43.0,307.0
1580.64,148.0,43.0,306.0
1580.85,147.0,43.0,305.0
1581.05,146.0,43.0,303.0
1581.25,145.0,43.0,298.0
1581.45,144.0,43.0,294.0
1581.65,143.0,43.0,292.0
1581.85,142.0,43.0,291.0
1582.05,141.0,43.0,292.0
1582.25,140.0,43.0,294.0
1582.45,139.0,43.0,294.0
1582.66,138.0,43.0,301.0
1582.86,137.0,43.0,306.0
1583.06,136.0,43.0,310.0
1583.26,135.0,43.0,312.0
1583.46,134.0,43.0,313.0
1583.66,133.0,43.0,311.0
1583.86,132.0,43.0,310.0
1584.06,131.0,43.0,310.0
1584.26,130.0,43.0,309.0
1584.46,129.0,43.0,308.0
1584.67,128.0,43.0,307.0
1584.87,127.0,43.0,307.0
1585.07,126.0,43.0,307.0
1585.27,125.0,43.0,305.0
1585.47,124.0,43.0,304.0
1585.67,123.0,43.0,303.0
1585.87,122.0,43.0,302.0
1586.07,121.0,43.0,299.0
1586.28,120.0,43.0,295.0
1586.48,119.0,43.0,293.0
1586.68,118.0,43.0,292.0
1586.88,117.0,43.0,294.0
1587.08,116.0,43.0,296.0
1587.28,115.0,43.0,298.0
1587.48,114.0,43.0,299.0
1587.68,113.0,43.0,305.0
1587.88,112.0,43.0,307.0
1588.08,111.0,43.0,311.0
1588.29,110.0,43.0,313.0
1588.49,109.0,43.0,312.0
1588.69,108.0,43.0,315.0
1588.89,107.0,43.0,314.0
1589.09,106.0,43.0,314.0
1589.29,105.0,43.0,312.0
1589.49,104.0,43.0,311.0
1589.69,103.0,43.0,311.0
1589.9,102.0,43.0,307.0
1590.09,101.0,43.0,307.0
1590.3,100.0,43.0,308.0
1590.5,99.0,43.0,306.0
1590.7,98.0,43.0,306.0
1590.9,97.0,43.0,306.0
1591.1,96.0,43.0,305.0
1591.3,95.0,43.0,303.0
1591.5,94.0,43.0,302.0
1591.7,93.0,43.0,303.0
1591.91,92.0,43.0,304.0
1592.11,91.0,43.0,304.0
1592.31,90.0,43.0,304.0
1592.51,89.0,43.0,306.0
1592.71,88.0,43.0,308.0
1592.91,87.0,43.0,309.0
1593.11,86.0,43.0,311.0
1593.31,85.0,43.0,311.0
1593.51,84.0,43.0,309.0
1593.71,83.0,43.0,309.0
1593.92,82.0,43.0,308.0
1594.12,81.0,43.0,307.0
1594.32,80.0,43.0,307.0
1594.52,79.0,43.0,306.0
1594.72,78.0,43.0,306.0
1594.92,77.0,43.0,305.0
1595.12,76.0,43.0,305.0
1595.32,75.0,43.0,305.0
1595.52,74.0,43.0,303.0
1595.72,73.0,43.0,302.0
1595.93,72.0,43.0,300.0
1596.13,71.0,43.0,300.0
1596.33,70.0,43.0,301.0
1596.53,69.0,43.0,302.0
1596.73,68.0,43.0,302.0
1596.93,67.0,43.0,304.0
1597.13,66.0,43.0,306.0
1597.33,65.0,43.0,307.0
1597.54,64.0,43.0,309.0
1597.73,63.0,43.0,310.0
1597.94,62.0,43.0,308.0
1598.14,61.0,43.0,307.0
1598.34,60.0,43.0,306.0
1598.54,59.0,43.0,306.0
1598.74,58.0,43.0,303.0
1598.94,57.0,43.0,306.0
1599.14,56.0,43.0,305.0
1599.34,55.0,43.0,305.0
1599.55,54.0,43.0,304.0
1599.75,53.0,43.0,304.0
1599.95,52.0,43.0,304.0
1600.15,51.0,43.0,304.0
1600.35,50.0,43.0,302.0
1600.55,49.0,43.0,300.0
1600.75,48.0,43.0,299.0
1600.95,47.0,43.0,299.0
1601.15,46.0,43.0,301.0
1601.35,45.0,43.0,302.0
1601.56,44.0,43.0,303.0
1601.76,43.0,43.0,305.0
1601.96,42.0,43.0,306.0
1602.16,41.0,43.0,308.0
1602.36,40.0,43.0,309.0
1602.56,39.0,43.0,309.0
1602.76,38.0,43.0,308.0
1602.96,37.0,43.0,307.0
1603.16,36.0,43.0,307.0
1603.36,35.0,43.0,307.0
1603.57,34.0,43.0,306.0
1603.77,33.0,43.0,305.0
1603.97,32.0,43.0,305.0
1604.17,31.0,43.0,305.0
1604.37,30.0,43.0,304.0
1604.57,29.0,43.0,304.0
1604.77,28.0,43.0,304.0
1604.97,27.0,43.0,302.0
1605.18,26.0,43.0,301.0
1605.38,25.0,43.0,299.0
1605.58,24.0,43.0,299.0
1605.78,23.0,43.0,302.0
1605.98,22.0,43.0,299.0
1606.18,21.0,43.0,302.0
1606.38,20.0,43.0,305.0
1606.58,19.0,43.0,307.0
1606.78,18.0,43.0,308.0
1606.98,17.0,43.0,310.0
1607.19,16.0,43.0,309.0
1607.39,15.0,43.0,308.0
1607.59,14.0,43.0,307.0
1607.79,13.0,43.0,305.0
1607.99,12.0,43.0,306.0
1608.19,11.0,43.0,307.0
1608.39,10.0,43.0,305.0
1608.59,9.0,43.0,304.0
1608.79,8.0,43.0,304.0
1608.99,7.0,43.0,304.0
1609.19,6.0,43.0,303.0
1609.4,5.0,43.0,301.0
1609.6,4.0,43.0,300.0
1609.8,3.0,43.0,299.0
1610.0,2.0,43.0,299.0
1610.2,1.0,43.0,301.0
1610.4,0.0,43.0,303.0
1610.6,-1.0,44.0,305.0
1610.8,0.0,44.0,308.0
1611.0,1.0,44.0,310.0
1611.2,2.0,44.0,312.0
1611.41,3.0,44.0,311.0
1611.61,4.0,44.0,310.0
1611.81,5.0,44.0,309.0
1612.01,6.0,44.0,309.0
1612.21,7.0,44.0,309.0
1612.41,8.0,44.0,309.0
1612.61,9.0,44.0,309.0
1612.81,10.0,44.0,309.0
1613.02,11.0,44.0,308.0
1613.21,12.0,44.0,308.0
1613.42,13.0,44.0,307.0
1613.62,14.0,44.0,304.0
1613.82,15.0,44.0,303.0
1614.02,16.0,44.0,303.0
1614.22,17.0,44.0,304.0
1614.42,18.0,44.0,306.0
1614.62,19.0,44.0,307.0
1614.82,20.0,44.0,310.0
1615.03,21.0,44.0,311.0
1615.23,22.0,44.0,313.0
1615.43,23.0,44.0,314.0
1615.63,24.0,44.0,312.0
1615.83,25.0,44.0,311.0
1616.03,26.0,44.0,311.0
1616.23,27.0,44.0,310.0
1616.43,28.0,44.0,310.0
1616.63,29.0,44.0,309.0
1616.83,30.0,44.0,309.0
1617.04,31.0,44.0,308.0
1617.24,32.0,44.0,308.0
1617.44,33.0,44.0,308.0
1617.64,34.0,44.0,307.0
1617.84,35.0,44.0,304.0
1618.04,36.0,44.0,304.0
1618.24,37.0,44.0,304.0
1618.44,38.0,44.0,304.0
1618.64,39.0,44.0,306.0
1618.84,40.0,44.0,307.0
1619.05,41.0,44.0,307.0
1619.25,42.0,44.0,309.0
1619.45,43.0,44.0,311.0
1619.65,44.0,44.0,312.0
1619.85,45.0,44.0,311.0
1620.05,46.0,44.0,310.0
1620.25,47.0,44.0,309.0
1620.45,48.0,44.0,308.0
1620.66,49.0,44.0,307.0
1620.85,50.0,44.0,306.0
1621.06,51.0,44.0,306.0
1621.26,52.0,44.0,306.0
1621.46,53.0,44.0,305.0
1621.66,54.0,44.0,305.0
1621.86,55.0,44.0,304.0
1622.06,56.0,44.0,303.0
1622.26,57.0,44.0,302.0
1622.46,58.0,44.0,301.0
1622.67,59.0,44.0,301.0
1622.86,60.0,44.0,303.0
1623.07,61.0,44.0,303.0
1623.27,62.0,44.0,304.0
1623.47,63.0,44.0,306.0
1623.67,64.0,44.0,308.0
1623.87,65.0,44.0,309.0
1624.07,66.0,44.0,310.0
1624.27,67.0,44.0,310.0
1624.47,68.0,44.0,309.0
1624.68,69.0,44.0,307.0
1624.88,70.0,44.0,307.0
1625.08,71.0,44.0,306.0
1625.28,72.0,44.0,305.0
1625.48,73.0,44.0,306.0
1625.68,74.0,44.0,305.0
1625.88,75.0,44.0,304.0
1626.08,76.0,44.0,303.0
1626.28,77.0,44.0,303.0
1626.48,78.0,44.0,301.0
1626.69,79.0,44.0,300.0
1626.89,80.0,44.0,299.0
1627.09,81.0,44.0,299.0
1627.29,82.0,44.0,301.0
1627.49,83.0,44.0,302.0
1627.69,84.0,44.0,303.0
1627.89,85.0,44.0,305.0
1628.09,86.0,44.0,307.0
1628.3,87.0,44.0,309.0
1628.5,88.0,44.0,310.0
1628.7,89.0,44.0,310.0
1628.9,90.0,44.0,309.0
1629.1,91.0,44.0,308.0
1629.3,92.0,44.0,308.0
1629.5,93.0,44.0,307.0
1629.7,94.0,44.0,307.0
1629.9,95.0,44.0,306.0
1630.1,96.0,44.0,306.0
1630.31,97.0,44.0,306.0
1630.51,98.0,44.0,305.0
1630.71,99.0,44.0,305.0
1630.91,100.0,44.0,304.0
1631.11,101.0,44.0,303.0
1631.31,102.0,44.0,301.0
1631.51,103.0,44.0,300.0
1631.71,104.0,44.0,300.0
1631.91,105.0,44.0,301.0
1632.11,106.0,44.0,302.0
1632.32,107.0,44.0,303.0
1632.52,108.0,44.0,304.0
1632.72,109.0,44.0,307.0
1632.92,110.0,44.0,308.0
1633.12,111.0,44.0,310.0
1633.32,112.0,44.0,311.0
1633.52,113.0,44.0,314.0
1633.72,114.0,44.0,313.0
1633.93,115.0,44.0,313.0
1634.13,116.0,44.0,313.0
1634.33,117.0,44.0,312.0
1634.53,118.0,44.0,311.0
1634.73,119.0,44.0,311.0
1634.93,120.0,44.0,310.0
1635.13,121.0,44.0,309.0
1635.33,122.0,44.0,308.0
1635.53,123.0,44.0,307.0
1635.73,124.0,44.0,306.0
1635.94,125.0,44.0,303.0
1636.14,126.0,44.0,299.0
1636.34,127.0,44.0,296.0
1636.54,128.0,44.0,294.0
1636.74,129.0,44.0,294.0
1636.94,130.0,44.0,295.0
1637.14,131.0,44.0,296.0
1637.34,132.0,44.0,298.0
1637.54,133.0,44.0,302.0
1637.75,134.0,44.0,306.0
1637.95,135.0,44.0,309.0
1638.15,136.0,44.0,312.0
1638.35,137.0,44.0,313.0
1638.55,138.0,44.0,313.0
1638.75,139.0,44.0,312.0
1638.95,140.0,44.0,312.0
1639.15,141.0,44.0,312.0
1639.35,142.0,44.0,311.0
1639.56,143.0,44.0,310.0
1639.76,144.0,44.0,310.0
1639.96,145.0,44.0,309.0
1640.16,146.0,44.0,308.0
1640.36,147.0,44.0,306.0
1640.56,148.0,44.0,304.0
1640.76,149.0,44.0,300.0
1640.96,150.0,44.0,297.0
1641.16,151.0,44.0,295.0
1641.36,152.0,44.0,294.0
1641.57,153.0,44.0,301.0
1641.77,154.0,44.0,303.0
1641.97,155.0,44.0,304.0
1642.17,156.0,44.0,308.0
1642.37,157.0,44.0,308.0
1642.57,158.0,44.0,311.0
1642.77,159.0,44.0,311.0
1642.97,160.0,44.0,309.0
1643.17,161.0,44.0,308.0
1643.38,162.0,44.0,307.0
1643.58,163.0,44.0,307.0
1643.78,164.0,44.0,306.0
1643.98,165.0,44.0,306.0
1644.18,166.0,44.0,305.0
1644.38,167.0,44.0,305.0
1644.58,168.0,44.0,305.0
1644.78,169.0,44.0,305.0
1644.98,170.0,44.0,304.0
1645.19,171.0,44.0,302.0
1645.39,172.0,44.0,302.0
1645.59,173.0,44.0,304.0
1645.79,174.0,44.0,305.0
1645.99,175.0,44.0,307.0
1646.19,176.0,44.0,309.0
1646.39,177.0,44.0,311.0
1646.59,178.0,44.0,313.0
1646.79,179.0,44.0,314.0
1647.0,180.0,44.0,312.0
1647.2,181.0,45.0,311.0
1647.4,180.0,45.0,311.0
1647.6,179.0,45.0,311.0
1647.8,178.0,45.0,310.0
1648.0,177.0,45.0,309.0
1648.2,176.0,45.0,308.0
1648.4,175.0,45.0,306.0
1648.6,174.0,45.0,308.0
1648.81,173.0,45.0,302.0
1649.01,172.0,45.0,296.0
1649.21,171.0,45.0,293.0
1649.41,170.0,45.0,293.0
1649.61,169.0,45.0,295.0
1649.81,168.0,45.0,297.0
1650.01,167.0,45.0,303.0
1650.21,166.0,45.0,309.0
1650.41,165.0,45.0,315.0
1650.61,164.0,45.0,315.0
1650.82,163.0,45.0,315.0
1651.02,162.0,45.0,315.0
1651.22,161.0,45.0,313.0
1651.42,160.0,45.0,312.0
1651.62,159.0,45.0,310.0
1651.82,158.0,45.0,216.0
1652.02,157.0,45.0,318.0
1652.22,156.0,45.0,281.0
1652.42,155.0,45.0,301.0
1652.63,154.0,45.0,334.0
1652.83,153.0,45.0,362.0
1653.03,152.0,45.0,375.0
1653.23,151.0,45.0,379.0
1653.43,150.0,45.0,377.0
1653.63,149.0,45.0,368.0
1653.83,148.0,45.0,353.0
1654.03,147.0,45.0,315.0
1654.23,146.0,45.0,283.0
1654.44,145.0,45.0,274.0
1654.64,144.0,45.0,272.0
1654.84,143.0,45.0,270.0
1655.04,142.0,45.0,270.0
1655.24,141.0,45.0,272.0
1655.44,140.0,45.0,275.0
1655.64,139.0,45.0,283.0
1655.84,138.0,45.0,328.0
1656.04,137.0,45.0,377.0
1656.25,136.0,45.0,404.0
1656.45,135.0,45.0,412.0
1656.65,134.0,45.0,412.0
1656.85,133.0,45.0,393.0
1657.05,132.0,45.0,368.0
1657.25,131.0,45.0,340.0
1657.45,130.0,45.0,279.0
1657.65,129.0,45.0,264.0
1657.85,128.0,45.0,258.0
1658.06,127.0,45.0,260.0
1658.26,126.0,45.0,261.0
1658.46,125.0,45.0,267.0
1658.66,124.0,45.0,276.0
1658.86,123.0,45.0,289.0
1659.06,122.0,45.0,337.0
1659.26,121.0,45.0,385.0
1659.46,120.0,45.0,415.0
1659.66,119.0,45.0,420.0
1659.86,118.0,45.0,411.0
1660.07,117.0,45.0,388.0
1660.27,116.0,45.0,365.0
1660.47,115.0,45.0,335.0
1660.67,114.0,45.0,267.0
1660.87,113.0,45.0,260.0
1661.07,112.0,45.0,259.0
1661.27,111.0,45.0,256.0
1661.47,110.0,45.0,261.0
1661.68,109.0,45.0,268.0
1661.88,108.0,45.0,281.0
1662.08,107.0,45.0,305.0
1662.28,106.0,45.0,350.0
1662.48,105.0,45.0,400.0
1662.68,104.0,45.0,414.0
1662.88,103.0,45.0,416.0
1663.08,102.0,45.0,405.0
1663.28,101.0,45.0,364.0
1663.48,100.0,45.0,355.0
1663.69,99.0,45.0,321.0
1663.89,98.0,45.0,285.0
1664.09,97.0,45.0,259.0
1664.29,96.0,45.0,256.0
1664.49,95.0,45.0,258.0
1664.69,94.0,45.0,263.0
1664.89,93.0,45.0,273.0
1665.09,92.0,45.0,289.0
1665.29,91.0,45.0,336.0
1665.5,90.0,45.0,387.0
1665.7,89.0,45.0,413.0
1665.9,88.0,45.0,413.0
1666.1,87.0,45.0,390.0
1666.3,86.0,45.0,379.0
1666.5,85.0,45.0,364.0
1666.7,84.0,45.0,336.0
1666.9,83.0,45.0,287.0
1667.1,82.0,45.0,277.0
1667.31,81.0,45.0,273.0
1667.51,80.0,45.0,270.0
1667.71,79.0,45.0,271.0
1667.91,78.0,45.0,274.0
1668.11,77.0,45.0,282.0
1668.31,76.0,45.0,308.0
1668.51,75.0,45.0,351.0
1668.71,74.0,45.0,387.0
1668.91,73.0,45.0,405.0
1669.11,72.0,45.0,422.0
1669.31,71.0,45.0,381.0
1669.52,70.0,45.0,367.0
1669.72,69.0,45.0,345.0
1669.92,68.0,45.0,284.0
1670.12,67.0,45.0,262.0
1670.32,66.0,45.0,256.0
1670.52,65.0,45.0,259.0
1670.72,64.0,45.0,263.0
1670.92,63.0,45.0,268.0
1671.12,62.0,45.0,279.0
1671.32,61.0,45.0,302.0
1671.53,60.0,45.0,354.0
1671.73,59.0,45.0,400.0
1671.93,58.0,45.0,422.0
1672.13,57.0,45.0,423.0
1672.33,56.0,45.0,415.0
1672.53,55.0,45.0,392.0
1672.73,54.0,45.0,367.0
1672.93,53.0,45.0,333.0
1673.14,52.0,45.0,272.0
1673.34,51.0,45.0,261.0
1673.54,50.0,45.0,259.0
1673.74,49.0,45.0,262.0
1673.94,48.0,45.0,267.0
1674.14,47.0,45.0,273.0
1674.34,46.0,45.0,282.0
1674.54,45.0,45.0,306.0
1674.74,44.0,45.0,342.0
1674.94,43.0,45.0,378.0
1675.15,42.0,45.0,392.0
1675.35,41.0,45.0,396.0
1675.55,40.0,45.0,388.0
1675.75,39.0,45.0,386.0
1675.95,38.0,45.0,329.0
1676.15,37.0,45.0,331.0
1676.35,36.0,45.0,284.0
1676.55,35.0,45.0,260.0
1676.75,34.0,45.0,258.0
1676.95,33.0,45.0,274.0
1677.16,32.0,45.0,275.0
1677.36,31.0,45.0,275.0
1677.56,30.0,45.0,280.0
1677.76,29.0,45.0,295.0
1677.96,28.0,45.0,325.0
1678.16,27.0,45.0,358.0
1678.36,26.0,45.0,375.0
1678.56,25.0,45.0,365.0
1678.77,24.0,45.0,358.0
1678.96,23.0,45.0,331.0
1679.17,22.0,45.0,321.0
1679.37,21.0,45.0,317.0
1679.57,20.0,45.0,293.0
1679.77,19.0,45.0,279.0
1679.97,18.0,45.0,273.0
1680.17,17.0,45.0,286.0
1680.37,16.0,45.0,274.0
1680.57,15.0,45.0,256.0
1680.78,14.0,45.0,265.0
1680.98,13.0,45.0,273.0
1681.18,12.0,45.0,285.0
1681.38,11.0,45.0,320.0
1681.58,10.0,45.0,354.0
1681.78,9.0,45.0,376.0
1681.98,8.0,45.0,384.0
1682.18,7.0,45.0,388.0
1682.38,6.0,45.0,378.0
1682.58,5.0,45.0,369.0
1682.79,4.0,45.0,350.0
1682.99,3.0,45.0,330.0
1683.19,2.0,45.0,303.0
1683.39,1.0,45.0,272.0
1683.59,0.0,45.0,262.0
1683.79,-1.0,46.0,266.0
1683.99,0.0,46.0,268.0
1684.19,1.0,46.0,269.0
1684.39,2.0,46.0,272.0
1684.59,3.0,46.0,269.0
1684.8,4.0,46.0,288.0
1685.0,5.0,46.0,333.0
1685.2,6.0,46.0,384.0
1685.4,7.0,46.0,416.0
1685.6,8.0,46.0,427.0
1685.8,9.0,46.0,428.0
1686.0,10.0,46.0,418.0
1686.2,11.0,46.0,395.0
1686.4,12.0,46.0,367.0
1686.6,13.0,46.0,330.0
1686.81,14.0,46.0,289.0
1687.01,15.0,46.0,258.0
1687.21,16.0,46.0,255.0
1687.41,17.0,46.0,254.0
1687.61,18.0,46.0,257.0
1687.81,19.0,46.0,261.0
1688.01,20.0,46.0,267.0
1688.21,21.0,46.0,282.0
1688.41,22.0,46.0,302.0
1688.61,23.0,46.0,354.0
1688.82,24.0,46.0,401.0
1689.02,25.0,46.0,427.0
1689.22,26.0,46.0,433.0
1689.42,27.0,46.0,432.0
1689.62,28.0,46.0,401.0
1689.82,29.0,46.0,375.0
1690.02,30.0,46.0,345.0
1690.22,31.0,46.0,300.0
1690.42,32.0,46.0,265.0
1690.63,33.0,46.0,260.0
1690.83,34.0,46.0,257.0
1691.03,35.0,46.0,259.0
1691.23,36.0,46.0,260.0
1691.43,37.0,46.0,267.0
1691.63,38.0,46.0,278.0
1691.83,39.0,46.0,294.0
1692.03,40.0,46.0,340.0
1692.23,41.0,46.0,394.0
1692.44,42.0,46.0,425.0
1692.64,43.0,46.0,436.0
1692.84,44.0,46.0,435.0
1693.04,45.0,46.0,405.0
1693.24,46.0,46.0,376.0
1693.44,47.0,46.0,343.0
1693.64,48.0,46.0,288.0
1693.84,49.0,46.0,262.0
1694.04,50.0,46.0,258.0
1694.24,51.0,46.0,259.0
1694.44,52.0,46.0,274.0
1694.65,53.0,46.0,276.0
1694.85,54.0,46.0,280.0
1695.05,55.0,46.0,289.0
1695.25,56.0,46.0,316.0
1695.45,57.0,46.0,376.0
1695.65,58.0,46.0,415.0
1695.85,59.0,46.0,428.0
1696.05,60.0,46.0,428.0
1696.25,61.0,46.0,399.0
1696.46,62.0,46.0,381.0
1696.66,63.0,46.0,347.0
1696.86,64.0,46.0,270.0
1697.06,65.0,46.0,260.0
1697.26,66.0,46.0,254.0
1697.46,67.0,46.0,258.0
1697.66,68.0,46.0,261.0
1697.86,69.0,46.0,266.0
1698.06,70.0,46.0,280.0
1698.27,71.0,46.0,309.0
1698.47,72.0,46.0,370.0
1698.67,73.0,46.0,416.0
1698.87,74.0,46.0,430.0
1699.07,75.0,46.0,428.0
1699.27,76.0,46.0,404.0
1699.47,77.0,46.0,376.0
1699.67,78.0,46.0,336.0
1699.87,79.0,46.0,278.0
1700.07,80.0,46.0,262.0
1700.28,81.0,46.0,261.0
1700.48,82.0,46.0,261.0
1700.68,83.0,46.0,263.0
1700.88,84.0,46.0,266.0
1701.08,85.0,46.0,280.0
1701.28,86.0,46.0,308.0
1701.48,87.0,46.0,362.0
1701.68,88.0,46.0,410.0
1701.88,89.0,46.0,429.0
1702.08,90.0,46.0,429.0
1702.29,91.0,46.0,411.0
1702.49,92.0,46.0,382.0
1702.69,93.0,46.0,345.0
1702.89,94.0,46.0,303.0
1703.09,95.0,46.0,264.0
1703.29,96.0,46.0,260.0
1703.49,97.0,46.0,258.0
1703.69,98.0,46.0,261.0
1703.9,99.0,46.0,265.0
1704.09,100.0,46.0,272.0
1704.3,101.0,46.0,288.0
1704.5,102.0,46.0,320.0
1704.7,103.0,46.0,378.0
1704.9,104.0,46.0,417.0
1705.1,105.0,46.0,428.0
1705.3,106.0,46.0,430.0
1705.5,107.0,46.0,412.0
1705.7,108.0,46.0,387.0
1705.91,109.0,46.0,350.0
1706.11,110.0,46.0,309.0
1706.31,111.0,46.0,263.0
1706.51,112.0,46.0,259.0
1706.71,113.0,46.0,255.0
1706.91,114.0,46.0,258.0
1707.11,115.0,46.0,265.0
1707.31,116.0,46.0,270.0
1707.51,117.0,46.0,281.0
1707.71,118.0,46.0,311.0
1707.92,119.0,46.0,359.0
1708.12,120.0,46.0,407.0
1708.32,121.0,46.0,428.0
1708.52,122.0,46.0,433.0
1708.72,123.0,46.0,422.0
1708.92,124.0,46.0,391.0
1709.12,125.0,46.0,365.0
1709.32,126.0,46.0,336.0
1709.53,127.0,46.0,274.0
1709.73,128.0,46.0,265.0
1709.93,129.0,46.0,262.0
1710.13,130.0,46.0,261.0
1710.33,131.0,46.0,262.0
1710.53,132.0,46.0,266.0
1710.73,133.0,46.0,271.0
1710.93,134.0,46.0,282.0
1711.13,135.0,46.0,308.0
1711.33,136.0,46.0,360.0
1711.54,137.0,46.0,402.0
1711.74,138.0,46.0,424.0
1711.94,139.0,46.0,428.0
1712.14,140.0,46.0,421.0
1712.34,141.0,46.0,395.0
1712.54,142.0,46.0,368.0
1712.74,143.0,46.0,345.0
1712.94,144.0,46.0,313.0
1713.14,145.0,46.0,261.0
1713.35,146.0,46.0,256.0
1713.55,147.0,46.0,261.0
1713.75,148.0,46.0,262.0
1713.95,149.0,46.0,267.0
1714.15,150.0,46.0,272.0
1714.35,151.0,46.0,282.0
1714.55,152.0,46.0,301.0
1714.75,153.0,46.0,351.0
1714.95,154.0,46.0,397.0
1715.16,155.0,46.0,423.0
1715.36,156.0,46.0,430.0
1715.56,157.0,46.0,429.0
1715.76,158.0,46.0,403.0
1715.96,159.0,46.0,376.0
1716.16,160.0,46.0,357.0
1716.36,161.0,46.0,323.0
1716.56,162.0,46.0,270.0
1716.76,163.0,46.0,263.0
1716.97,164.0,46.0,262.0
1717.17,165.0,46.0,261.0
1717.37,166.0,46.0,262.0
1717.57,167.0,46.0,265.0
1717.77,168.0,46.0,270.0
1717.97,169.0,46.0,278.0
1718.17,170.0,46.0,294.0
1718.37,171.0,46.0,334.0
1718.57,172.0,46.0,379.0
1718.78,173.0,46.0,412.0
1718.98,174.0,46.0,428.0
1719.18,175.0,46.0,429.0
1719.38,176.0,46.0,424.0
1719.58,177.0,46.0,394.0
1719.78,178.0,46.0,372.0
1719.98,179.0,46.0,352.0
1720.18,180.0,46.0,314.0
1720.38,181.0,47.0,270.0
1720.59,180.0,47.0,265.0
1720.79,179.0,47.0,262.0
1720.99,178.0,47.0,259.0
1721.19,177.0,47.0,262.0
1721.39,176.0,47.0,262.0
1721.59,175.0,47.0,271.0
1721.79,174.0,47.0,277.0
1721.99,173.0,47.0,288.0
1722.19,172.0,47.0,310.0
1722.4,171.0,47.0,355.0
1722.6,170.0,47.0,396.0
1722.8,169.0,47.0,420.0
1723.0,168.0,47.0,431.0
1723.2,167.0,47.0,432.0
1723.4,166.0,47.0,424.0
1723.6,165.0,47.0,398.0
1723.8,164.0,47.0,389.0
1724.0,163.0,47.0,367.0
1724.2,162.0,47.0,339.0
1724.41,161.0,47.0,291.0
1724.61,160.0,47.0,267.0
